Id,SourceTagName,TargetTagName,CreationDate,OwnerUserId,AutoRenameCount,LastAutoRename,Score,ApprovedByUserId,ApprovalDate
"4769","swift-ios","swift","2014-06-05 06:06:32","106224","11","2017-03-07 03:25:22","0","106224","2014-06-05 06:06:32"
"4770","ipad-splitview","ipad","2014-06-07 09:35:02","1603234","1","2015-10-05 16:44:15","0","246246","2015-02-06 17:38:32"
"4771","ipad-ui","ipad","2014-06-07 09:35:12","1603234","1","2017-01-13 18:16:40","0","246246","2015-02-06 17:38:21"
"4772","iphone-web","iphone","2014-06-07 09:36:34","1603234","0","","1","246246","2015-02-06 17:38:22"
"4773","logical","logic","2014-06-08 10:18:03","166749","0","","3","",""
"4774","mht","mhtml","2014-06-09 02:28:09","106224","18","2017-06-01 15:57:56","0","106224","2014-06-09 02:28:09"
"4775","ibm-was","websphere","2014-06-09 14:25:53","142446","76","2017-06-07 11:52:59","4","-1","2016-05-18 20:51:18"
"4776","input-file","file-io","2014-06-09 19:13:45","102937","42","2017-05-02 07:03:12","0","102937","2014-06-09 19:13:55"
"4777","input-files","file-io","2014-06-09 19:13:47","102937","0","","0","102937","2014-06-09 19:13:52"
"4778","infile","file-io","2014-06-09 19:14:42","102937","73","2017-05-19 17:06:44","0","102937","2014-06-09 19:14:58"
"4779","outfile","file-io","2014-06-09 19:14:46","102937","20","2017-03-03 12:47:08","0","102937","2014-06-09 19:14:55"
"4780","output-files","file-io","2014-06-09 19:15:11","102937","0","","0","102937","2014-06-09 19:15:17"
"4781","breeze#","breeze-sharp","2014-06-09 20:21:50","1784052","3","2016-06-16 17:09:18","0","246246","2015-02-06 17:37:56"
"4783","javascript-disabled","javascript","2014-06-10 10:30:22","2758393","20","2016-11-22 17:30:50","-1","246246","2014-06-11 17:40:55"
"4784","xcode-playground","swift-playground","2014-06-10 23:34:45","102937","39","2015-01-30 01:46:24","0","102937","2014-06-11 19:00:43"
"4785","ring-buffer","circular-buffer","2014-06-11 19:00:27","102937","11","2015-01-16 04:42:37","0","102937","2014-06-11 19:00:37"
"4786","pebble-sdk","pebble-watch","2014-06-11 20:40:19","281108","0","","1","",""
"4788","x-window","x11","2014-06-12 15:36:40","102937","1","2016-01-08 02:56:59","0","102937","2014-06-12 15:36:50"
"4790","cross-compile","cross-compiling","2014-06-12 20:55:53","102937","111","2017-06-06 08:54:06","0","102937","2014-06-12 20:55:57"
"4791","uitableviewcell","uitableview","2014-06-13 03:30:51","246246","3811","2017-06-08 19:13:52","0","246246","2014-06-13 03:30:51"
"4792","uitableviewcellaccessory","uitableview","2014-06-13 03:32:07","246246","4","2016-10-17 11:56:17","0","246246","2014-06-13 03:32:07"
"4793","uitableviewcellstylevalue","uitableview","2014-06-13 03:33:03","246246","0","","0","246246","2014-06-13 03:33:03"
"4794","uitableviewstyle","uitableview","2014-06-13 03:34:14","246246","1","2015-10-16 12:14:54","0","246246","2014-06-13 03:34:14"
"4795","uitableviewdatasource","uitableview","2014-06-13 03:34:47","246246","21","2017-05-29 12:24:22","0","246246","2014-06-13 03:34:47"
"4796","uitableviewdelegate","uitableview","2014-06-13 03:35:35","246246","13","2017-04-14 08:22:09","0","246246","2014-06-13 03:35:35"
"4797","uitableviewheader","uitableview","2014-06-13 03:36:02","246246","5","2016-12-05 09:18:08","0","246246","2014-06-13 03:36:02"
"4798","uitableviewfooter","uitableview","2014-06-13 03:36:11","246246","0","","0","246246","2014-06-13 03:36:11"
"4799","uitableview-section","uitableview","2014-06-13 03:36:58","246246","1","2015-03-04 13:31:28","0","246246","2014-06-13 03:36:58"
"4800","uitableviewstylegrouped","uitableview","2014-06-13 03:37:08","246246","0","","0","246246","2014-06-13 03:37:08"
"4801","uitableviewcontroller","uitableview","2014-06-13 03:37:41","246246","662","2017-05-17 17:24:02","0","246246","2014-06-13 03:37:41"
"4803","fuseesb","jbossfuse","2014-06-14 09:09:32","406429","0","","0","",""
"4804","protobufs","protocol-buffers","2014-06-15 12:33:03","23354","5","2017-04-28 20:48:54","0","23354","2014-06-15 12:33:03"
"4808","spring-rabbit","spring-amqp","2014-06-16 15:50:18","1240763","0","","1","",""
"4809","nsdocumentsdirectory","nsdocumentdirectory","2014-06-16 21:31:27","811","1","2015-02-26 10:48:18","0","811","2014-06-16 21:31:27"
"4811","stellarjs","stellar.js","2014-06-17 17:51:50","102937","1","2015-05-20 05:00:52","0","102937","2014-06-17 17:51:56"
"4812","angular.js","angularjs","2014-06-17 17:54:11","102937","236","2017-06-07 11:59:55","0","102937","2014-06-17 17:54:16"
"4813","aspnet.mvc","asp.net-mvc","2014-06-17 17:54:55","102937","2","2015-11-26 12:14:12","0","102937","2014-06-17 17:55:26"
"4814","aspnet-mvc","asp.net-mvc","2014-06-17 17:55:01","102937","18","2017-03-15 13:49:51","0","102937","2014-06-17 17:55:23"
"4815","numberformat","number-formatting","2014-06-18 11:26:19","97160","18","2017-03-18 00:10:18","0","246246","2015-02-06 17:37:03"
"4816","signal-slot","signals-slots","2014-06-20 18:06:58","561309","5","2016-09-28 10:04:03","1","246246","2015-02-06 17:37:21"
"4817","post-request","http-post","2014-06-20 18:13:34","561309","14","2016-10-30 20:27:14","0","246246","2015-02-06 17:37:39"
"4820","halt","exit","2014-06-20 18:22:42","561309","0","","3","",""
"4821","identify","detect","2014-06-20 18:23:41","561309","0","","0","",""
"4827","compressed","compression","2014-06-20 18:35:40","561309","37","2017-06-01 12:38:03","4","-1","2014-12-07 16:28:22"
"4839","competitions","programming-competitions","2014-06-20 21:45:19","811","1","2014-07-01 03:36:29","0","811","2014-06-20 21:45:19"
"4840","gameloop","game-loop","2014-06-23 11:05:41","106224","24","2017-05-18 13:59:29","0","106224","2014-06-23 11:05:41"
"4842","nancyfx","nancy","2014-07-01 13:03:32","26507","47","2017-05-11 21:28:30","1","23354","2014-07-01 13:28:42"
"4849","cocos2d-swift","cocos2d-iphone","2014-07-03 07:41:24","201863","0","","1","",""
"4851","ruby-c-api","ruby-c-extension","2014-07-03 16:05:40","214790","0","","0","246246","2015-02-06 17:35:58"
"4852","ruby-extension","ruby-c-extension","2014-07-03 16:06:08","214790","1","2016-05-01 19:02:22","0","246246","2015-02-06 17:35:56"
"4853","ruby-ext","ruby-c-extension","2014-07-03 16:06:12","214790","0","","0","246246","2015-02-06 17:35:55"
"4859","if-clause","if-statement","2014-07-05 23:16:47","2074608","1","2014-09-08 11:21:44","2","246246","2014-07-06 17:25:21"
"4860","software-as-a-service","saas","2014-07-06 03:07:07","246246","1","2016-04-27 03:10:33","0","246246","2014-07-06 03:07:07"
"4861","c90","c89","2014-07-06 17:25:07","246246","27","2016-11-28 06:07:12","0","246246","2014-07-06 17:25:07"
"4864","progress-database","progress-db","2014-07-07 22:43:05","102937","3","2015-04-21 11:58:52","0","102937","2014-07-07 22:43:13"
"4865","csharp","c#","2014-07-08 16:41:32","102937","727","2017-06-09 20:22:42","0","102937","2014-07-08 16:41:38"
"4866","route","routes","2014-07-08 20:45:14","811","803","2017-06-11 02:11:22","0","811","2014-07-08 20:45:14"
"4867","karaf","apache-karaf","2014-07-08 23:24:19","573057","0","","1","",""
"4868","android-compat-lib","android-support-library","2014-07-11 03:38:50","82788","0","","1","246246","2015-02-06 17:44:59"
"4869","thread-safe","thread-safety","2014-07-12 01:34:26","102937","27","2017-06-03 22:04:27","0","102937","2014-07-12 01:34:26"
"4870","varargs","variadic-functions","2014-07-12 03:53:01","1708801","0","","1","",""
"4871","timedelta","timespan","2014-07-12 23:25:14","634824","0","","0","",""
"4872","duration","timespan","2014-07-12 23:25:57","634824","0","","0","",""
"4873","certificates","certificate","2014-07-15 00:55:21","372643","246","2017-06-09 08:27:18","0","1288","2014-07-16 12:26:38"
"4874","windowmanager","window-managers","2014-07-15 16:53:06","102937","62","2017-05-28 17:57:39","0","102937","2014-07-15 16:53:23"
"4875","day-cq","aem","2014-07-16 09:10:38","1474421","0","","2","-1","2017-04-14 23:02:30"
"4876","ibm-notes","lotus-notes","2014-07-17 08:04:57","1047998","7","2017-05-26 06:10:23","3","246246","2015-02-06 17:18:01"
"4877","sheets","google-spreadsheet","2014-07-17 17:40:57","707111","453","2017-06-09 18:35:08","0","707111","2014-07-17 17:40:57"
"4878","windows-universal","win-universal-app","2014-07-21 08:55:27","2681948","633","2017-06-01 18:55:07","4","-1","2015-11-01 08:36:17"
"4879","xcode6-beta3","xcode6","2014-07-21 20:34:37","716216","3","2014-08-22 02:35:25","0","716216","2014-07-21 20:34:37"
"4880","dijit.form","dojo","2014-07-23 08:49:12","531954","0","","1","",""
"4881","dijit.layout","dojo","2014-07-23 08:49:24","531954","0","","1","",""
"4882","dijit.tree","dojo","2014-07-23 08:49:30","531954","0","","1","",""
"4883","dojo.data","dojo","2014-07-23 08:50:13","531954","0","","0","246246","2015-02-06 17:16:30"
"4884","dojo-store","dojo","2014-07-23 08:50:18","531954","0","","0","246246","2015-02-06 17:16:33"
"4885","dojo-layer","dojo","2014-07-23 08:50:34","531954","0","","0","246246","2015-02-06 17:16:33"
"4886","dojo.stateful","dojo","2014-07-23 08:50:39","531954","0","","0","246246","2015-02-06 17:16:32"
"4887","dojo-require","dojo","2014-07-23 08:50:59","531954","0","","0","246246","2015-02-06 17:16:31"
"4889","xcode6-beta4","xcode6","2014-07-24 15:31:10","2446155","0","","1","246246","2015-02-06 17:16:15"
"4890","round","rounding","2014-07-26 09:33:38","2679935","213","2017-06-08 23:29:37","4","-1","2015-01-08 12:17:54"
"4891","msp","msi-patch","2014-07-26 10:14:36","129130","11","2017-04-22 21:55:01","0","1252759","2015-09-06 03:00:04"
"4892","xwindows","x11","2014-07-27 16:53:49","246246","12","2017-04-13 12:57:34","0","246246","2014-07-27 16:53:49"
"4900","nvd3","nvd3.js","2014-07-28 08:02:19","1041692","146","2017-06-02 12:18:30","0","1288","2014-08-28 14:07:03"
"4906","odoo","openerp","2014-07-29 16:27:35","4794","2763","2017-06-10 17:57:58","4","-1","2015-10-29 20:10:52"
"4907","analytic-functions","window-functions","2014-07-30 17:03:07","344949","0","","0","",""
"4908","engopen","matlab-engine","2014-07-30 19:42:32","97160","0","","0","",""
"4909","compass-css","compass-sass","2014-07-31 04:15:38","106224","0","","0","106224","2014-07-31 04:15:38"
"4910","autobahnws","autobahn","2014-07-31 15:35:42","884770","0","","0","",""
"4913","gnumakefiles","gnu-make","2014-08-05 15:09:06","811","0","","0","811","2014-08-05 15:09:06"
"4915",".wav","wav","2014-08-08 17:42:25","2246344","36","2017-05-25 20:33:11","0","102937","2014-08-12 21:47:34"
"4916","fsharp.data","f#-data","2014-08-09 23:24:33","33518","4","2016-08-31 21:57:00","0","102937","2014-08-12 21:47:30"
"4917","full-text-indexing","full-text-search","2014-08-11 16:14:04","223478","0","","0","",""
"4918","submodule","git-submodules","2014-08-12 15:37:52","102937","79","2017-05-26 07:06:54","0","102937","2014-08-12 15:37:58"
"4919","submodules","git-submodules","2014-08-12 15:38:05","102937","12","2017-05-17 15:37:42","0","102937","2014-08-12 15:38:14"
"4920","static-class","static-classes","2014-08-14 03:23:55","1715579","0","","0","",""
"4922","ef6","entity-framework-6","2014-08-15 07:24:02","968303","99","2017-06-07 15:02:26","4","-1","2015-09-06 22:02:11"
"4924","keyvaluepair","key-value","2014-08-18 07:09:05","3622940","0","","0","",""
"4925","java-libraries","java","2014-08-18 20:06:15","3622940","55","2016-12-03 13:00:45","4","-1","2014-08-19 00:52:14"
"4927","c++1y","c++14","2014-08-19 05:53:16","1381108","7","2016-01-06 18:31:56","3","-1","2014-08-20 07:36:46"
"4930","build-process","build","2014-08-20 22:51:36","1064325","0","","0","",""
"4932","custom-keyboard","ios-app-extension","2014-08-21 20:13:09","2446155","0","","0","",""
"4936","builtins","built-in","2014-08-27 13:53:13","100297","0","","1","",""
"4938","lambda-functions","lambda","2014-08-29 08:30:13","3764814","11","2016-02-01 22:03:04","4","-1","2015-02-17 13:03:15"
"4939","data-definition-language","ddl","2014-09-03 16:23:16","1288","0","","0","1288","2014-09-03 16:23:33"
"4942","ruby-on-rails-4-1","ruby-on-rails-4.1","2014-09-08 08:30:22","1080354","0","","0","1288","2014-11-21 18:16:35"
"4943","code-efficiency","performance","2014-09-09 17:43:57","102937","133","2017-04-22 14:36:46","0","102937","2014-09-09 17:44:09"
"4945","ink-file-picker","filepicker.io","2014-09-09 22:21:54","2109725","0","","0","2109725","2014-09-09 22:21:54"
"4946","iphone-6+","iphone-6-plus","2014-09-10 04:02:39","106224","0","","0","106224","2014-09-10 04:02:39"
"4951","spider","web-crawler","2014-09-15 18:56:30","102937","182","2017-06-05 23:03:28","0","102937","2014-09-15 18:56:36"
"4952","dnn7","dotnetnuke-7","2014-09-16 13:28:15","246246","5","2017-04-08 10:42:49","0","246246","2014-09-16 13:28:15"
"4955","big-omega","big-o","2014-09-19 06:55:57","100297","20","2017-05-05 17:59:20","1","246246","2014-10-25 18:19:59"
"4956","java-native-interface","jni","2014-09-19 14:09:10","1288","0","","0","1288","2014-09-19 14:09:10"
"4957","boolean-algebra","boolean-logic","2014-09-19 20:34:27","290085","0","","1","",""
"4958","decisiontrees","decision-tree","2014-09-19 22:32:54","102937","5","2016-06-28 06:41:09","0","102937","2014-09-19 22:33:07"
"4959","alternation","regex-alternation","2014-09-20 03:30:24","3622940","0","","0","",""
"4960","sibling","siblings","2014-09-21 11:05:12","124238","32","2017-05-22 01:09:46","0","1288","2014-09-22 14:32:42"
"4961","urlrewriter","url-rewriting","2014-09-21 12:14:25","124238","0","","3","",""
"4962","rewritemap","mod-rewrite","2014-09-21 12:16:58","124238","0","","2","",""
"4963","handhelddevice","mobile-devices","2014-09-21 12:32:29","124238","0","","0","",""
"4964","handheld","mobile-devices","2014-09-21 12:32:34","124238","0","","0","",""
"4965","symfony-sonata","sonata-admin","2014-09-21 14:00:47","853360","0","","-1","",""
"4966","bing-maps-api","bing-maps","2014-09-22 15:25:06","1245450","0","","0","",""
"4967","bing-maps-controls","bing-maps","2014-09-22 15:25:14","1245450","0","","0","",""
"4968","virtual-earth","bing-maps","2014-09-22 15:26:07","1245450","0","","0","",""
"4973","cmd-script","batch-file","2014-09-26 15:34:48","388389","3","2017-06-06 13:07:10","4","-1","2015-05-05 09:28:20"
"4974","jdk1.8","java-8","2014-09-27 22:24:41","102937","40","2017-05-21 12:46:48","0","102937","2014-09-27 22:24:48"
"4975","susy","susy-sass","2014-09-29 06:03:18","1930386","0","","0","",""
"4977","renaming","rename","2014-10-01 13:26:33","1983854","0","","3","",""
"4978","schema-design","database-design","2014-10-01 14:28:50","447489","0","","3","",""
"4979","google-sheets","google-spreadsheet","2014-10-03 12:58:22","222901","363","2017-06-09 18:35:08","0","426671","2014-10-10 12:21:21"
"4981","spark","apache-spark","2014-10-05 13:28:50","1305344","5786","2017-06-10 17:46:25","4","-1","2015-01-25 14:17:42"
"4982","fire-tv","amazon-fire-tv","2014-10-07 15:30:06","102937","0","","0","102937","2014-10-07 15:30:11"
"4983","vso","vs-team-services","2014-10-07 20:36:36","736079","75","2017-06-07 18:53:48","4","-1","2014-10-08 13:40:05"
"4985","setup","installation","2014-10-08 04:52:54","102937","500","2017-06-08 02:45:19","0","102937","2014-10-08 04:52:54"
"4987","installing","installation","2014-10-08 04:53:35","102937","85","2017-06-07 18:06:24","0","102937","2014-10-08 04:53:35"
"4988","highlighting","highlight","2014-10-09 04:02:56","2732991","0","","0","",""
"4989","google-play-store","google-play","2014-10-10 09:46:48","234938","230","2017-06-06 07:25:57","1","246246","2014-10-25 18:18:22"
"4993","apache-regexp","regex","2014-10-10 10:19:30","3622940","0","","4","-1","2015-01-12 11:37:15"
"4994","outer","outer-join","2014-10-10 11:22:03","426671","70","2017-06-05 19:22:11","0","426671","2014-10-10 11:22:24"
"4995","huffman","huffman-code","2014-10-13 15:11:55","707111","99","2017-06-03 22:50:08","0","707111","2014-10-13 15:11:55"
"4996","google-drive-api","google-drive-sdk","2014-10-13 20:11:43","153407","218","2017-06-02 11:15:59","4","-1","2014-12-17 18:55:57"
"4997","sonata","sonata-admin","2014-10-14 05:59:56","853360","0","","-1","",""
"4998","ko.observablearray","knockout.js","2014-10-14 06:39:28","1143825","77","2017-05-19 20:58:16","4","-1","2015-05-18 16:18:11"
"5003","lookaround","regex-lookarounds","2014-10-14 12:49:28","3622940","0","","3","",""
"5005","matlab-toolbox","matlab","2014-10-15 15:03:27","1620085","119","2017-06-05 15:03:06","4","-1","2014-11-26 16:10:55"
"5006","containment","contains","2014-10-16 18:09:37","2479481","0","","1","",""
"5007","negative-lookahead","regex-lookarounds","2014-10-17 06:43:00","3622940","0","","2","",""
"5008","lookahead","regex-lookarounds","2014-10-17 06:43:09","3622940","0","","2","",""
"5009","android-l","android-5.0-lollipop","2014-10-17 17:49:09","811","12","2015-07-06 14:10:15","0","811","2014-10-17 17:49:09"
"5015","css-line-height","css","2014-10-20 08:09:56","1922144","8","2015-01-29 19:31:34","4","-1","2014-12-12 06:55:48"
"5033","validator","validation","2014-10-20 13:41:02","157882","209","2017-06-05 12:14:22","3","246246","2015-01-30 19:47:44"
"5034","nested-array","multidimensional-array","2014-10-20 16:26:31","2479481","14","2017-02-19 09:42:07","1","246246","2015-01-30 19:47:02"
"5035","rectangular-arrays","multidimensional-array","2014-10-20 17:41:36","2479481","0","","1","246246","2015-01-30 19:47:04"
"5036","ndarray","multidimensional-array","2014-10-20 17:45:53","2479481","50","2017-05-05 13:21:01","1","246246","2015-01-30 19:47:06"
"5037","jsonarray","arrays","2014-10-20 19:00:49","2479481","209","2017-06-10 23:27:52","4","-1","2015-01-09 17:41:17"
"5038","string-array","arrays","2014-10-20 19:01:38","2479481","38","2017-01-30 15:01:18","4","-1","2014-12-15 11:55:02"
"5039","char-array","arrays","2014-10-20 19:01:47","2479481","10","2016-12-05 07:18:54","4","-1","2015-01-08 12:17:38"
"5042","outlook-form","outlook","2014-10-20 21:41:07","1922144","0","","0","",""
"5043","outlook-calendar","outlook","2014-10-20 21:41:16","1922144","0","","0","",""
"5044","outlook-express","outlook","2014-10-20 21:41:35","1922144","0","","0","",""
"5045","outlook-envelope-icon","outlook","2014-10-20 21:41:55","1922144","0","","0","",""
"5046","outlook-macro","outlook","2014-10-20 21:42:12","1922144","0","","0","",""
"5047","outlook.com","outlook","2014-10-20 21:42:32","1922144","0","","0","",""
"5049","wordpress-loop","wordpress","2014-10-20 21:43:29","1922144","134","2017-04-03 11:12:13","4","-1","2015-09-06 05:20:30"
"5050","wordpress-plugin-dev","wordpress","2014-10-20 21:43:39","1922144","187","2017-05-19 08:23:56","4","-1","2015-11-06 13:54:02"
"5051","wordpress-mu","wordpress","2014-10-20 21:44:18","1922144","4","2017-01-24 05:58:09","4","-1","2016-01-05 16:46:44"
"5052","wordpress-filter","wordpress","2014-10-20 21:44:34","1922144","12","2017-04-03 11:12:13","4","-1","2015-10-02 03:42:37"
"5053","wordpress-widget","wordpress","2014-10-20 21:44:40","1922144","13","2017-03-19 06:04:03","4","-1","2015-09-29 18:28:21"
"5060","amchart","amcharts","2014-10-21 15:56:15","866051","42","2017-06-08 12:40:09","0","865899","2014-10-21 15:56:33"
"5065","fortify360","fortify","2014-10-25 16:02:15","102937","3","2017-04-25 03:36:22","0","102937","2014-10-25 16:02:23"
"5066","fortify-software","fortify","2014-10-26 02:17:33","246246","15","2016-09-14 20:29:38","0","246246","2014-10-26 02:17:33"
"5067",".net-4.5.1",".net-4.5","2014-10-26 18:07:06","41071","8","2016-04-26 08:08:08","1","246246","2015-01-30 19:46:43"
"5068","last-child","css-selectors","2014-10-27 14:41:50","1317805","22","2016-12-17 10:55:35","0","246246","2014-11-13 21:56:46"
"5069","first-child","css-selectors","2014-10-27 14:44:49","1317805","32","2017-05-05 08:39:52","0","246246","2014-11-13 21:56:44"
"5070","nth-child","css-selectors","2014-10-27 14:45:07","1317805","81","2017-03-28 12:38:30","0","246246","2014-11-13 21:56:42"
"5071","comboboxes","combobox","2014-10-29 07:03:01","366898","5","2017-03-27 07:01:41","3","246246","2015-01-30 19:46:26"
"5074","tmpfile","temporary-files","2014-10-30 11:27:46","426671","6","2016-09-14 14:28:35","0","426671","2014-10-30 11:27:54"
"5075","tempfile","temporary-files","2014-10-30 11:28:23","426671","30","2017-04-07 16:40:27","0","426671","2014-10-30 11:28:28"
"5078","sprites","sprite","2014-10-30 18:11:30","201863","129","2017-06-05 20:40:51","0","246246","2015-01-30 19:46:11"
"5080","apple-metal","metal","2014-10-31 15:16:31","19679","1","2016-08-11 20:25:12","0","19679","2014-10-31 15:17:24"
"5081","metal-framework","metal","2014-10-31 15:16:43","19679","4","2016-08-11 20:25:12","0","19679","2014-10-31 15:17:21"
"5082","map","dictionary","2014-11-01 15:13:59","2642204","7147","2017-06-10 20:54:29","4","-1","2014-12-15 10:10:27"
"5083","build-gradle","build.gradle","2014-11-02 20:45:22","542270","4","2017-05-04 09:52:17","0","246246","2015-01-30 19:45:54"
"5084","crowd","atlassian-crowd","2014-11-05 14:32:14","733345","20","2016-12-08 07:38:26","0","3093387","2016-02-09 01:43:12"
"5085","stringformat","string-formatting","2014-11-06 13:25:16","100297","15","2017-03-14 09:11:39","2","246246","2015-01-30 19:45:24"
"5086","if-condition","if-statement","2014-11-06 15:17:16","1983854","5","2017-03-06 12:00:09","2","246246","2014-11-13 21:56:08"
"5087","rich-client-platform","rcp","2014-11-06 18:17:07","2670892","0","","1","",""
"5089","data-encryption","encryption","2014-11-08 09:54:56","635608","5","2015-01-26 13:21:40","4","-1","2014-12-05 13:16:45"
"5090","login","authentication","2014-11-12 03:32:31","3043","0","","2","",""
"5091","android-application","android","2014-11-12 07:02:06","1640031","130","2017-06-05 14:53:24","4","-1","2014-11-17 23:12:21"
"5092","paypal-sdk","paypal","2014-11-13 14:24:29","2370483","0","","0","",""
"5093","weemo","sightcall","2014-11-13 21:55:35","246246","0","","0","246246","2014-11-13 21:55:35"
"5094","multi-device-hybrid-apps","visual-studio-cordova","2014-11-13 22:32:06","675502","0","","0","",""
"5095",".net-4.5.2",".net-4.5","2014-11-14 21:57:13","1870803","13","2017-06-07 21:59:14","4","-1","2017-04-17 03:30:59"
"5097","3d-array","multidimensional-array","2014-11-15 02:42:36","168175","6","2016-10-16 02:49:56","2","246246","2015-01-30 19:45:08"
"5098","2d-array","multidimensional-array","2014-11-15 02:42:45","168175","49","2017-04-29 07:39:39","2","246246","2015-01-30 19:44:53"
"5099","css-overflow","css","2014-11-16 06:28:43","2606013","3","2016-12-28 09:22:05","4","-1","2014-12-21 07:32:20"
"5100","guava-collections","guava","2014-11-17 18:55:11","13792","4","2015-01-19 10:31:41","4","-1","2014-12-08 19:48:47"
"5103","ibm-db2","db2","2014-11-18 11:07:31","456274","75","2017-06-08 16:14:25","4","-1","2015-10-07 06:00:39"
"5104","csrf-protection","csrf","2014-11-19 17:21:25","157882","0","","2","",""
"5105","sql-triggers","triggers","2014-11-19 20:34:34","13302","51","2017-04-23 14:56:41","3","426671","2014-12-28 11:06:06"
"5107","opscode","chef","2014-11-19 23:25:43","811","9","2017-04-24 09:59:31","0","811","2014-11-19 23:25:43"
"5108","slow-load","performance","2014-11-20 17:09:32","2555451","8","2017-05-25 12:54:54","4","-1","2014-12-01 21:29:27"
"5110","ruby-on-rails-3.2.1","ruby-on-rails-3.2","2014-11-21 18:17:08","123527","0","","1","246246","2015-02-06 17:14:47"
"5112","spa","single-page-application","2014-11-25 07:13:19","102937","142","2017-06-08 13:02:10","0","102937","2014-11-25 07:13:26"
"5113","uistoryboardsegue","segue","2014-11-25 09:52:24","3126646","0","","0","",""
"5114","func-delegate","delegates","2014-11-25 22:00:58","24874","0","","2","",""
"5115","function-object","functor","2014-11-26 15:11:51","205955","0","","1","",""
"5116","transparentdataencryption","tde","2014-11-27 16:06:48","102937","0","","0","102937","2014-11-27 16:06:54"
"5117","android-lollipop","android-5.0-lollipop","2014-11-28 03:04:37","246246","15","2016-12-02 19:52:09","0","246246","2014-11-28 03:04:37"
"5118","panoramic","panoramas","2014-11-29 23:22:01","102937","10","2016-10-26 06:08:34","0","102937","2014-11-29 23:22:07"
"5120","julia","julia-lang","2014-12-01 16:40:03","3822752","353","2017-06-09 11:08:31","0","246246","2015-02-06 17:14:27"
"5121","code-beautification","code-formatting","2014-12-01 22:35:37","1546844","0","","0","246246","2015-02-06 17:14:22"
"5122","datastax","datastax-enterprise","2014-12-02 23:07:59","9965","0","","0","",""
"5123","nc","netcat","2014-12-03 16:26:27","1288","30","2017-06-10 11:00:02","0","1288","2014-12-03 16:26:27"
"5124","facebook-sdk-ios","facebook","2014-12-03 21:40:29","135978","9","2016-12-23 15:57:55","0","246246","2015-02-06 17:13:58"
"5125","encrypted","encryption","2014-12-04 12:34:33","1816580","64","2017-05-23 15:16:13","3","246246","2015-01-07 22:32:30"
"5126","es6","ecmascript-6","2014-12-07 17:33:36","246246","1243","2017-06-11 05:03:21","0","246246","2014-12-07 17:33:36"
"5127","java-asm","java-bytecode-asm","2014-12-07 20:58:50","1237575","6","2016-02-02 06:00:39","1","246246","2015-02-06 17:13:33"
"5128","spam-filtering","spam-prevention","2014-12-08 17:35:59","246246","1","2015-06-22 03:26:41","0","246246","2014-12-08 17:35:59"
"5129","spam-detection","spam-prevention","2014-12-08 17:36:13","246246","1","2015-10-14 12:48:23","0","246246","2014-12-08 17:36:13"
"5130","spam-blocking","spam-prevention","2014-12-08 17:36:27","246246","1","2017-03-19 11:11:58","0","246246","2014-12-08 17:36:27"
"5131","antispam","spam-prevention","2014-12-08 17:37:09","246246","4","2015-11-23 16:39:51","0","246246","2014-12-08 17:37:09"
"5132","spamming","spam-prevention","2014-12-08 17:37:45","246246","7","2015-12-08 09:13:26","0","246246","2014-12-08 17:37:45"
"5133","qxt","libqxt","2014-12-09 05:25:27","3049264","0","","0","246246","2015-02-06 17:13:03"
"5134","flask-blueprint","flask","2014-12-10 02:59:41","135978","11","2017-05-09 12:10:31","0","246246","2015-02-06 17:13:02"
"5135","azure-storage","windows-azure-storage","2014-12-10 11:55:02","272109","25","2017-05-17 19:35:04","4","-1","2015-01-13 15:34:20"
"5137","chefdk","chef","2014-12-12 19:24:38","78722","0","","1","",""
"5138","chef-solo","chef","2014-12-12 19:25:18","78722","0","","1","",""
"5139","chef-recipe","chef","2014-12-12 19:25:28","78722","0","","1","",""
"5143","css-border-image","css3","2014-12-15 05:23:48","106224","3","2015-01-22 11:39:40","0","106224","2014-12-15 05:23:48"
"5144","css-border-radius","css3","2014-12-15 05:23:56","106224","28","2017-02-08 12:33:46","0","106224","2014-12-15 05:23:56"
"5145","css-box-shadow","css3","2014-12-15 05:24:03","106224","15","2015-01-28 18:14:42","0","106224","2014-12-15 05:24:03"
"5146","css-text-overflow","css3","2014-12-15 05:25:08","106224","5","2015-01-29 12:53:55","0","106224","2014-12-15 05:25:08"
"5147","css-text-shadow","css3","2014-12-15 05:25:17","106224","6","2016-07-14 00:29:14","0","106224","2014-12-15 05:25:17"
"5148","qt-layout","qlayout","2014-12-16 06:13:50","2682142","0","","0","246246","2015-02-06 17:12:35"
"5149","nokia-maps","here-api","2014-12-16 07:21:51","1179828","0","","0","811","2015-10-22 03:01:39"
"5150","r-language","r","2014-12-17 21:08:54","3651607","9","2017-02-25 10:16:36","4","-1","2015-01-09 18:36:08"
"5151","google-app-engine-java","google-app-engine","2014-12-24 13:31:59","1675568","17","2017-05-26 07:02:12","0","246246","2015-02-06 17:12:10"
"5152","defer","deferred","2014-12-24 15:35:26","246246","45","2017-06-01 16:05:41","0","246246","2014-12-24 15:35:26"
"5153","django-modelform","django-forms","2014-12-25 13:04:22","359284","1","2016-08-24 16:14:09","0","246246","2015-02-06 17:11:45"
